Pos,Race No,Name,Time,Finish,race_name,race_large_logo,race_category,runner_id,race_link
111,1382,Viera Veronica,01:10:24,01:10:24,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132299,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
112,2215,Elly Susanti,01:10:42,01:10:42,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132760,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
113,1342,Julia Melani,01:11:06,01:11:06,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132259,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
114,1652,Nicoletta Jasmine Sumarta,01:11:08,01:11:08,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132544,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
115,2022,Adji Dara Vania,01:11:09,01:11:09,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132590,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
116,1617,Annetya Hapsari Tiartanaya,01:11:09,01:11:09,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132524,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
117,1097,Nita Tamba,01:11:12,01:11:12,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132209,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
118,1393,Maria Ramona,01:11:15,01:11:15,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132310,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
119,2109,Dara Effendi,01:11:16,01:11:16,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132659,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
120,2083,Vega Dwitya,01:11:23,01:11:23,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132634,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
121,1504,Lydia D Cruz,01:11:32,01:11:32,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132419,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
122,1508,Novie Hernawati,01:11:34,01:11:34,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132423,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
123,2105,Elisabeth Arika,01:11:40,01:11:40,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132655,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
124,2366,Rivani Indriya,01:11:41,01:11:41,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132910,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
125,2081,Suhesti Herawati,01:12:05,01:12:05,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132632,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
126,2252,Annisa Ferani,01:12:18,01:12:18,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132796,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
127,1337,Jasmine Kusuma Aluwi,01:12:22,01:12:22,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132254,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
128,2207,Asmara Siswandari,01:12:28,01:12:28,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132752,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
129,1054,Shara Virrisya,01:12:29,01:12:29,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132166,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
130,1063,Primis Indayanti,01:12:31,01:12:31,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132175,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
131,1323,Duma Maristella,01:12:35,01:12:35,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132242,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
132,1678,Jasmine Iqbal,01:12:38,01:12:38,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132561,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
133,1082,Riche Airleny Agnesia,01:12:40,01:12:40,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132194,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
134,2342,Justine Santoso,01:12:41,01:12:41,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132886,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
135,1047,Herdiani Sunarto,01:12:45,01:12:45,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132159,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
136,1016,Dwi Kartika Wardhani,01:12:47,01:12:47,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132133,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
137,2101,Shafira Zhulia Karim,01:12:58,01:12:58,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132651,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
138,1343,Prapti Mentari,01:13:05,01:13:05,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132260,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
139,1354,Chaca Adriaansz,01:13:05,01:13:05,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132271,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
140,2172,Riani Rachmiati,01:13:13,01:13:13,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132719,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
141,2405,Amita Monica,01:13:34,01:13:34,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132943,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
142,2336,Dyah Savitri,01:13:34,01:13:34,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132880,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
143,1064,Dewi Indira Budisavitri,01:13:50,01:13:50,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132176,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
144,1317,Shenna Christy Pujianti,01:13:52,01:13:52,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132237,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
145,2202,Veronica Pancarani,01:13:52,01:13:52,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132747,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
146,1044,Purwaning Handayani Nuning,01:13:55,01:13:55,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132156,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
147,1599,Rina Rengganis,01:13:57,01:13:57,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132506,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
148,1300,Kristina Desiyanti,01:14:04,01:14:04,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132220,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
149,1351,Kiki Hasibuan,01:14:06,01:14:06,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132268,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
150,2118,Deandra Maynanda,01:14:06,01:14:06,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132668,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
