Pos,Race No,Name,Time,Category,Cat Pos,Gender,CP1 - KM 1.5,CP2 - KM 7.6,Finish,race_name,race_large_logo,race_category,runner_id,race_link
611,1595,HERLIN EUGINA,01:25:59.493,Master,59,Female,00:10:17.283,01:02:33.570,01:25:59.493,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224159,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
612,1596,WIDODO,01:26:09.453,Master,119,Male,00:15:36.863,01:00:39.067,01:26:09.453,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224160,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
613,1271,AGUS YULIANTO,01:26:12.097,Master,120,Male,00:10:23.270,00:59:12.487,01:26:12.097,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-223835,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
614,1140,NAGARIN WULANDARI,01:26:14.773,Nasional,99,Female,00:11:36.530,01:02:12.770,01:26:14.773,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-223704,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
615,2084,IBNU HUSAEN SULISTYO,01:26:14.783,Nasional,315,Male,00:13:54.703,01:03:14.030,01:26:14.783,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224648,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
616,2085,ARIS NURYANTO; S.H.,01:26:15.040,Master,121,Male,00:13:53.000,01:03:12.083,01:26:15.040,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224649,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
617,2110,LUCKY RAMADHAN,01:26:15.373,Nasional,316,Male,00:13:53.297,01:03:09.407,01:26:15.373,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224674,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
618,2108,GUNTUR NOVIANTO,01:26:15.943,Nasional,317,Male,00:13:52.940,01:03:12.613,01:26:15.943,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224672,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
619,2106,ARIA SAKTI,01:26:16.297,Master,122,Male,00:13:54.163,01:03:15.550,01:26:16.297,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224670,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
620,2083,ARYA HIDAYAT ADISENA,01:26:16.430,Master,123,Male,00:13:55.297,01:03:15.207,01:26:16.430,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224647,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
621,2086,HARDIAN TEJA KUSUMA,01:26:16.637,Nasional,318,Male,00:13:55.723,01:03:14.330,01:26:16.637,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224650,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
622,2093,KESYA CAHYANING MURTI,01:26:16.680,Nasional,100,Female,00:13:49.017,01:03:06.707,01:26:16.680,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224657,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
623,2107,KOSIM,01:26:16.733,Master,124,Male,00:13:56.167,01:03:17.010,01:26:16.733,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224671,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
624,2115,NITA SETYATI,01:26:17.593,Master,60,Female,00:13:49.570,01:03:07.757,01:26:17.593,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224679,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
625,2091,MARSELINA INTAN,01:26:17.983,Nasional,101,Female,00:13:52.700,01:03:13.053,01:26:17.983,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224655,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
626,2103,ARINAWATI,01:26:18.103,Nasional,102,Female,00:13:52.937,01:03:10.957,01:26:18.103,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224667,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
627,2109,JASON,01:26:18.580,Nasional,319,Male,00:13:54.233,01:03:17.820,01:26:18.580,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224673,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
628,2100,CANDRA ASYARI,01:26:18.853,Nasional,320,Male,00:13:56.613,01:03:16.430,01:26:18.853,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224664,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
629,2111,CHRYSTIAN (SWG),01:26:18.977,Nasional,321,Male,00:13:53.920,01:03:15.663,01:26:18.977,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224675,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
630,2095,SEPTIAN,01:26:19.390,Nasional,322,Male,00:13:56.330,01:03:19.000,01:26:19.390,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224659,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
631,2102,WIWIEK WIDYASTUTI,01:26:20.010,Nasional,103,Female,00:13:51.267,01:03:13.330,01:26:20.010,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224666,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
632,2098,MOHHAMD CAHYO NAGORO,01:26:20.287,Nasional,323,Male,00:13:58.797,01:03:17.927,01:26:20.287,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224662,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
633,2116,ANTONIUS EKO SAPUTRO,01:26:21.027,Master,125,Male,00:13:57.430,01:03:35.253,01:26:21.027,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224680,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
634,1598,JUANTONI CAHYOWIBOWO,01:26:22.140,Nasional,324,Male,00:11:00.873,01:03:18.423,01:26:22.140,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224162,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
635,1554,ALBERTINO PRABOWO,01:26:22.513,Master,126,Male,00:09:52.660,01:03:34.740,01:26:22.513,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224118,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
636,1801,BIRGITTA NURINA NINGGA MONE,01:26:25.653,Nasional,104,Female,00:10:10.260,01:02:40.090,01:26:25.653,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224365,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
637,1462,NENENG SUGIARTI,01:26:26.263,Nasional,105,Female,00:10:13.560,01:03:51.793,01:26:26.263,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224026,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
638,1512,MUHAMAD AZIZ ROSIDI,01:26:28.080,Nasional,325,Male,00:11:51.150,01:04:06.603,01:26:28.080,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224076,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
639,1425,MUHAMMAD RAHADIAN,01:26:29.607,Nasional,326,Male,00:13:43.210,01:02:57.463,01:26:29.607,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-223989,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
640,1785,ROFI AJI NUGROHO,01:26:31.847,Nasional,327,Male,00:12:40.023,01:03:04.273,01:26:31.847,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224349,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
641,1544,EKO BUDI SUKMONO,01:26:34.333,Master,127,Male,00:13:04.773,01:03:19.743,01:26:34.333,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224108,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
642,2036,RINDRAPURI,01:26:38.987,Nasional,106,Female,00:13:51.153,01:03:36.153,01:26:38.987,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224600,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
643,2090,SURYA AJI RADAMA,01:26:39.050,Nasional,328,Male,00:13:56.050,01:03:15.830,01:26:39.050,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224654,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
644,1689,AWAL SYUHADA,01:26:41.730,Nasional,329,Male,00:13:23.900,01:06:18.230,01:26:41.730,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224253,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
645,1066,MUHAMMAD IKLAS THAMRIN,01:26:47.380,Master,128,Male,00:13:52.303,01:02:27.733,01:26:47.380,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-223630,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
646,1944,TEGUH RAMANAL,01:26:48.673,Master,129,Male,00:12:54.837,01:04:28.070,01:26:48.673,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224508,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
647,1917,CHRISTA PANDU LIENATA,01:26:49.090,Nasional,107,Female,00:11:36.823,01:02:22.573,01:26:49.090,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224481,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
648,2066,QUIESKA KENYA,01:26:50.157,Nasional,108,Female,00:09:31.140,01:03:18.950,01:26:50.157,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224630,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
649,1303,M. KAMIL ARIF,01:27:01.310,Nasional,330,Male,00:13:04.517,01:05:09.503,01:27:01.310,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-223867,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
650,2052,CHRISTOPHER S. LEBE,01:27:02.540,Nasional,331,Male,00:13:29.437,01:04:38.457,01:27:02.540,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224616,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
