Pos,Race No,Name,Time,Gender,Gen Pos,Country,CP1 - KM,Finish,race_name,race_large_logo,race_category,runner_id,race_link
417,462,Mursaling SH MH,01:05:05,Male,346,Indonesia,00:27:34,00:37:27,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186345,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
418,969,Luqman Naufal,01:05:06,Male,347,Indonesia,00:26:59,00:37:27,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186852,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
419,179,Greg Hoehn,01:05:10,Male,348,Germany,00:29:28,00:34:35,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186067,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
420,364,Jinhee Seo,01:05:10,Male,349,,00:29:26,00:34:39,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186247,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
421,139,Ni Putu Cintya Dewi,01:05:13,Female,67,Indonesia,00:28:12,00:36:47,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186027,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
422,42,Gede Agus Juliawan,01:05:43,Male,350,Indonesia,,01:05:43,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-185930,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
423,565,Gusti Fendy Irawan,01:05:54,Male,351,Indonesia,00:28:00,00:36:51,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186448,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
424,273,Dewa Gede Yudiana,01:05:55,Male,352,Indonesia,00:28:00,00:37:15,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186161,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
425,108,Batari Adidjati,01:06:01,Female,68,Indonesia,00:28:59,00:36:29,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-185996,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
426,887,Ni Wayan Desi aryantini,01:06:04,Female,69,Indonesia,00:29:43,00:35:03,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186770,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
427,187,Finnuril ilmy,01:06:08,Male,353,Indonesia,00:27:54,00:37:05,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186075,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
428,694,Yahcub,01:06:19,Male,354,Indonesia,00:27:24,00:37:34,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186577,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
429,514,Arif Dwinanto,01:06:32,Male,355,Indonesia,00:29:12,00:36:14,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186397,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
430,32,Deni Yus Danial S IP M H,01:06:33,Male,356,Indonesia,00:29:41,00:36:25,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-185920,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
431,504,I Made Dipta Rananda,01:06:36,Male,357,Indonesia,00:27:13,00:38:44,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186387,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
432,295,Agus darmadi,01:06:41,Male,358,Indonesia,00:28:06,00:37:56,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186182,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
433,415,HIMAWAN PRATAMA SH,01:07:08,Male,359,Indonesia,00:26:17,00:40:35,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186298,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
434,724,Robinson D P Siregar,01:07:15,Male,360,Indonesia,00:30:42,00:35:04,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186607,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
435,880,Fransisca Widi,01:07:42,Female,70,Indonesia,00:28:33,00:38:31,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186763,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
436,347,Almiraneysa Faihanadika,01:07:44,Female,71,Indonesia,00:29:13,00:38:22,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186231,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
437,344,AGUS SATRIA MAHENDRA,01:07:45,Male,361,Indonesia,00:28:46,00:37:32,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186228,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
438,106,Bambang Yudistira S Sos M Si,01:07:48,Male,362,Indonesia,00:28:27,00:37:37,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-185994,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
439,381,Yahiya Asha,01:07:51,Female,72,Indonesia,00:28:38,00:38:48,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186264,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
440,671,Ni Wayan Sutantri,01:07:52,Female,73,Indonesia,00:27:35,00:40:10,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186554,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
441,548,SYAIFUL AMRI,01:07:53,Male,363,Indonesia,00:29:06,00:36:48,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186431,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
442,874,Bryan Joynaden,01:08:00,Male,364,Indonesia,00:29:33,00:37:24,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186757,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
443,847,Widia Diantari,01:08:16,Female,74,Indonesia,00:29:39,00:38:22,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186730,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
444,255,Syamsuddin massa,01:08:17,Male,365,Indonesia,00:33:58,00:34:18,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186143,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
445,253,Rudi Febriade,01:08:17,Male,366,Indonesia,00:33:51,00:34:25,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186141,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
446,762,Maureen Gunawan,01:08:22,Female,75,Indonesia,00:30:28,00:36:35,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186645,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
447,867,Razaman Purba S T M M,01:08:34,Male,367,Indonesia,00:28:02,00:39:23,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186750,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
448,69,Sally Roach,01:08:47,Female,76,Australia,00:30:27,00:38:13,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-185957,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
449,790,I Gede Hendra Aditya Saputra,01:08:48,Male,368,Indonesia,00:29:01,00:39:46,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186673,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
450,813,Retno,01:08:49,Female,77,Indonesia,00:29:33,00:38:17,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186696,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
