Pos,Bib No,Name,Time,Category,Cat Pos,Gender,Gen Pos,CP 1 - KM 4,Pace,CP 2 - KM 8,Pace,Finish,Pace,race_name,race_large_logo,race_category,runner_id,race_link
211,M4503,LUCKY SENDY,01:10:12.803,NATIONAL,171,Male,181,00:29:14.623,7:34 min/km,00:25:52.123,7:01 min/km,00:14:02.607,7:01 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151368,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
212,M4831,BAYU ANTONO,01:10:13.903,NATIONAL,172,Male,182,00:26:35.987,6:50 min/km,00:27:56.147,6:54 min/km,00:14:56.437,7:01 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151696,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
213,M4735,MUHAMMAD IRFANI,01:10:20.327,NATIONAL,173,Male,183,00:30:23.847,8:03 min/km,00:25:08.777,7:10 min/km,00:12:58.773,7:02 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151600,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
214,M4922,WALUYO WALUYO,01:10:22.983,NATIONAL,174,Male,184,00:26:12.960,6:33 min/km,00:27:49.517,6:45 min/km,00:16:20.507,7:02 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151787,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
215,M4519,TOBIAS GUNARWAN NUGROHO,01:10:27.343,NATIONAL,175,Male,185,00:29:06.200,7:26 min/km,00:26:01.970,6:58 min/km,00:14:37.447,7:02 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151384,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
216,P4917,OKTAVIANI OLIVA BR SEMBIRING,01:10:30.410,NATIONAL,17,Female,25,00:27:05.693,6:48 min/km,00:27:42.910,6:52 min/km,00:15:32.353,7:03 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151782,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
217,M4411,MUHAMMAD ANZEL ELAZAR,01:10:31.527,NATIONAL,176,Male,186,00:28:33.460,7:48 min/km,00:25:40.980,7:06 min/km,00:13:37.073,7:03 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151276,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
218,M4986,WIYOSO SOEHARTONO,01:10:32.070,NATIONAL,177,Male,187,00:27:49.547,6:57 min/km,00:27:53.857,6:58 min/km,00:14:46.757,7:03 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151851,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
219,P4754,MICHAEL MICHAEL,01:10:40.860,NATIONAL,18,Female,26,00:27:48.057,7:24 min/km,00:26:19.867,6:59 min/km,00:14:43.597,7:04 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151619,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
220,P4484,GABRIELLA WARDHANI,01:10:48.973,NATIONAL,19,Female,27,00:28:46.810,7:22 min/km,00:26:55.623,7:03 min/km,00:14:21.717,7:04 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151349,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
221,M4026,FATKHUR SHODIQ,01:10:52.983,NATIONAL,178,Male,188,00:26:08.620,6:36 min/km,00:28:22.483,6:51 min/km,00:16:03.077,7:05 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-150891,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
222,M4764,TEDY AFRIADI,01:10:56.433,NATIONAL,179,Male,189,00:28:57.820,7:24 min/km,00:26:49.467,7:03 min/km,00:14:27.757,7:05 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151629,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
223,M5024,MALIK KHIDIR,01:10:58.070,NATIONAL,180,Male,190,00:26:43.783,6:43 min/km,00:28:28.070,6:55 min/km,00:15:34.053,7:05 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151889,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
224,M4237,ARDIAN PRASTYAWAN,01:11:02.113,NATIONAL,181,Male,191,00:27:52.333,7:00 min/km,00:27:09.907,6:53 min/km,00:15:51.270,7:06 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151102,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
225,M4542,I GEDE YOGA SEMARADANA,01:11:04.153,NATIONAL,182,Male,192,00:27:30.077,6:54 min/km,00:27:28.363,6:53 min/km,00:15:56.787,7:06 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151407,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
226,M4531,DENO BIANTORO,01:11:05.480,NATIONAL,183,Male,193,00:29:11.797,7:27 min/km,00:26:57.600,7:06 min/km,00:14:16.653,7:06 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151396,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
227,M5252,BAYU SETIAWAN,01:11:05.663,NATIONAL,184,Male,194,00:26:55.677,7:01 min/km,00:27:54.963,7:00 min/km,00:15:04.843,7:06 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-152108,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
228,M5159,ISMAIL INDRIANTO,01:11:05.953,NATIONAL,185,Male,195,00:27:26.763,7:16 min/km,00:26:41.563,6:58 min/km,00:15:17.840,7:06 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-152024,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
229,M5158,GANDRUNG PURNAMA AJI,01:11:06.050,NATIONAL,186,Male,196,00:27:27.443,7:16 min/km,00:26:41.273,6:58 min/km,00:15:18.450,7:06 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-152023,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
230,M4885,EDDIE BRAMIANTO,01:11:06.960,NATIONAL,187,Male,197,00:27:12.603,6:57 min/km,00:27:50.083,6:57 min/km,00:15:27.787,7:06 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151750,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
231,P4828,SRI YUANA,01:11:07.557,NATIONAL,20,Female,28,00:27:28.010,6:52 min/km,00:28:20.723,6:58 min/km,00:15:18.823,7:06 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151693,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
232,M4812,ETIN IBRAHIM,01:11:08.940,NATIONAL,188,Male,198,00:30:51.553,8:08 min/km,00:24:46.287,7:10 min/km,00:13:48.287,7:06 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151677,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
233,M5311,RIDWAN ROSMAN SYARIF,01:11:10.757,NATIONAL,189,Male,199,00:30:15.353,8:03 min/km,00:25:37.697,7:13 min/km,00:13:19.913,7:07 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-152176,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
234,M4905,MOCHAMAD FUADY,01:11:17.450,NATIONAL,190,Male,200,00:24:19.097,6:23 min/km,00:30:29.383,7:00 min/km,00:15:15.033,7:07 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151770,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
235,M5005,IKSANUDIN IKSANUDIN,01:11:18.330,NATIONAL,191,Male,201,00:26:30.407,6:46 min/km,00:27:08.283,6:46 min/km,00:17:04.283,7:07 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151870,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
236,M4390,HERLANUDIN .,01:11:18.743,NATIONAL,192,Male,202,00:28:12.850,7:16 min/km,00:27:24.690,7:03 min/km,00:14:47.293,7:07 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151255,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
237,M4048,EDDY SOFYAN,01:11:20.187,NATIONAL,193,Male,203,00:28:06.927,7:30 min/km,00:27:01.123,7:08 min/km,00:14:15.293,7:08 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-150913,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
238,M4946,ADHYASA YUTONO,01:11:22.010,NATIONAL,194,Male,204,00:29:12.807,7:19 min/km,00:27:14.660,7:04 min/km,00:14:48.413,7:08 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151811,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
239,M4207,AGUNG PRIHANANTO,01:11:24.893,NATIONAL,195,Male,205,00:28:21.347,7:11 min/km,00:27:27.473,7:01 min/km,00:15:09.650,7:08 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151072,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
240,M4313,YAN HARYADI,01:11:25.913,NATIONAL,196,Male,206,00:28:38.097,7:16 min/km,00:27:13.287,7:02 min/km,00:15:07.540,7:08 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151178,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
241,M4645,GANENDRA RAMADHAN,01:11:26.193,NATIONAL,197,Male,207,00:29:07.213,7:18 min/km,00:27:37.167,7:06 min/km,00:14:35.227,7:08 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151510,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
242,M4572,ARDIAN DANNY,01:11:33.393,NATIONAL,198,Male,208,00:28:56.710,7:29 min/km,00:26:22.657,7:02 min/km,00:15:12.097,7:09 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151437,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
243,P4339,LUSY PUSPITASARI,01:11:43.553,NATIONAL,21,Female,29,00:27:25.383,6:57 min/km,00:27:18.883,6:53 min/km,00:16:35.653,7:10 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151204,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
244,M5035,TAUFIQ RAKHMAN HAKIM,01:11:43.713,NATIONAL,199,Male,209,00:26:20.147,7:05 min/km,00:28:29.707,7:06 min/km,00:14:53.210,7:10 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151900,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
245,M4893,TASRIFIN .,01:11:45.193,NATIONAL,200,Male,210,00:27:07.820,7:08 min/km,00:28:15.907,7:06 min/km,00:14:53.647,7:10 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151758,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
246,M4909,PURNAMA ALAM PURWOKO,01:11:46.010,NATIONAL,201,Male,211,00:28:57.173,7:31 min/km,00:26:23.523,7:03 min/km,00:15:15.837,7:10 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151774,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
247,P4855,ROLAND PUSPITA AYU WARDANI,01:11:47.887,NATIONAL,22,Female,30,00:28:02.643,7:00 min/km,00:28:25.913,7:03 min/km,00:15:18.427,7:10 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151720,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
248,M4232,NANANG YUDI PRATAMA,01:11:50.463,NATIONAL,202,Male,212,00:26:42.263,6:43 min/km,00:28:29.637,6:55 min/km,00:16:26.407,7:11 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151097,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
249,M4022,YUSDA KRIS SARI WIJAYA,01:11:52.037,NATIONAL,203,Male,213,00:30:05.617,7:52 min/km,00:25:33.643,7:07 min/km,00:14:49.490,7:11 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-150887,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
250,M5500,EDWARD ALIZAR,01:11:52.637,NATIONAL,204,Male,214,00:29:31.513,8:02 min/km,00:25:01.643,7:08 min/km,00:14:42.540,7:11 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-152365,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
