Pos,Bib No,Name,Laps,Time,Gender,Gen Pos,Country,Fastest Lap,Slowest Lap,Average Lap,Start,race_name,race_large_logo,race_category,runner_id,race_link
186,2253,yoga dananjaya,16,01:53:38,Male,135,Indonesia,00:05:21,00:10:17,00:07:06,00:00:32,RunTill You Drop 6,https://images.racetec.net/results/racelogo/19723/19723_148.jpg,2 hours,http://results.scorenow.co.id/myresults.aspx?uid=19723-148-2-193607,http://results.scorenow.co.id/results.aspx?CId=19723&RId=148
187,2243,Susanti Oktavia,16,01:53:50,Female,52,Indonesia,00:06:26,00:07:51,00:07:06,00:00:17,RunTill You Drop 6,https://images.racetec.net/results/racelogo/19723/19723_148.jpg,2 hours,http://results.scorenow.co.id/myresults.aspx?uid=19723-148-2-193597,http://results.scorenow.co.id/results.aspx?CId=19723&RId=148
188,2259,John Junior OLii,16,01:53:59,Male,136,Indonesia,00:04:49,00:10:11,00:07:07,00:00:08,RunTill You Drop 6,https://images.racetec.net/results/racelogo/19723/19723_148.jpg,2 hours,http://results.scorenow.co.id/myresults.aspx?uid=19723-148-2-193613,http://results.scorenow.co.id/results.aspx?CId=19723&RId=148
189,2117,I Bagus Ketut Artha Wirawan,16,01:53:59,Male,137,Indonesia,00:06:24,00:08:08,00:07:07,00:00:21,RunTill You Drop 6,https://images.racetec.net/results/racelogo/19723/19723_148.jpg,2 hours,http://results.scorenow.co.id/myresults.aspx?uid=19723-148-2-193471,http://results.scorenow.co.id/results.aspx?CId=19723&RId=148
190,2118,I Bagus Kadek Narendra Prabawa Wirawan,16,01:53:59,Male,138,Indonesia,00:06:20,00:08:26,00:07:07,00:00:20,RunTill You Drop 6,https://images.racetec.net/results/racelogo/19723/19723_148.jpg,2 hours,http://results.scorenow.co.id/myresults.aspx?uid=19723-148-2-193472,http://results.scorenow.co.id/results.aspx?CId=19723&RId=148
191,2168,Dora Oktoviani,16,01:54:16,Female,53,Indonesia,00:06:27,00:07:59,00:07:08,00:00:53,RunTill You Drop 6,https://images.racetec.net/results/racelogo/19723/19723_148.jpg,2 hours,http://results.scorenow.co.id/myresults.aspx?uid=19723-148-2-193522,http://results.scorenow.co.id/results.aspx?CId=19723&RId=148
192,2017,Karang Adiprana,16,01:54:30,Male,139,Indonesia,00:05:32,00:10:10,00:07:09,00:00:25,RunTill You Drop 6,https://images.racetec.net/results/racelogo/19723/19723_148.jpg,2 hours,http://results.scorenow.co.id/myresults.aspx?uid=19723-148-2-193371,http://results.scorenow.co.id/results.aspx?CId=19723&RId=148
193,2161,Martinus Wattimena,16,01:54:33,Male,140,Indonesia,00:06:34,00:08:17,00:07:09,00:00:17,RunTill You Drop 6,https://images.racetec.net/results/racelogo/19723/19723_148.jpg,2 hours,http://results.scorenow.co.id/myresults.aspx?uid=19723-148-2-193515,http://results.scorenow.co.id/results.aspx?CId=19723&RId=148
194,2166,Erna Ballo,16,01:54:45,Female,54,Indonesia,00:06:37,00:08:18,00:07:10,00:00:17,RunTill You Drop 6,https://images.racetec.net/results/racelogo/19723/19723_148.jpg,2 hours,http://results.scorenow.co.id/myresults.aspx?uid=19723-148-2-193520,http://results.scorenow.co.id/results.aspx?CId=19723&RId=148
195,2266,fiter gunawan,16,01:54:53,Male,141,Indonesia,00:05:52,00:09:07,00:07:10,00:00:21,RunTill You Drop 6,https://images.racetec.net/results/racelogo/19723/19723_148.jpg,2 hours,http://results.scorenow.co.id/myresults.aspx?uid=19723-148-2-193620,http://results.scorenow.co.id/results.aspx?CId=19723&RId=148
196,2128,Ludy Hermawan,16,01:54:54,Male,142,Indonesia,00:06:02,00:09:30,00:07:10,00:00:12,RunTill You Drop 6,https://images.racetec.net/results/racelogo/19723/19723_148.jpg,2 hours,http://results.scorenow.co.id/myresults.aspx?uid=19723-148-2-193482,http://results.scorenow.co.id/results.aspx?CId=19723&RId=148
197,2194,Dayu Widy,16,01:55:11,Female,55,Indonesia,00:06:04,00:07:55,00:07:11,00:00:11,RunTill You Drop 6,https://images.racetec.net/results/racelogo/19723/19723_148.jpg,2 hours,http://results.scorenow.co.id/myresults.aspx?uid=19723-148-2-193548,http://results.scorenow.co.id/results.aspx?CId=19723&RId=148
198,2013,IWAN Kartono,16,01:55:32,Male,143,Indonesia,00:06:10,00:08:49,00:07:13,00:00:34,RunTill You Drop 6,https://images.racetec.net/results/racelogo/19723/19723_148.jpg,2 hours,http://results.scorenow.co.id/myresults.aspx?uid=19723-148-2-193367,http://results.scorenow.co.id/results.aspx?CId=19723&RId=148
199,2244,P Wiryawan Paritranaya,16,01:55:55,Male,144,Indonesia,00:06:30,00:08:16,00:07:14,00:00:16,RunTill You Drop 6,https://images.racetec.net/results/racelogo/19723/19723_148.jpg,2 hours,http://results.scorenow.co.id/myresults.aspx?uid=19723-148-2-193598,http://results.scorenow.co.id/results.aspx?CId=19723&RId=148
200,9010,Adrianto Mulia,16,01:56:01,Male,145,Indonesia,00:06:42,00:07:40,00:07:15,00:00:50,RunTill You Drop 6,https://images.racetec.net/results/racelogo/19723/19723_148.jpg,2 hours,http://results.scorenow.co.id/myresults.aspx?uid=19723-148-2-193670,http://results.scorenow.co.id/results.aspx?CId=19723&RId=148
