Pos,Bib No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Start,CP 1 - Km 2,CP 2 - Km 6,CP 3 - Km 10,"CP 4 - Km 17,5",Finish,race_name,race_large_logo,race_category,runner_id,race_link
511,C1649,Indra Pratama,03:01:28,Master,114,Male,420,Indonesia,00:00:42,00:16:26,00:33:19,00:36:00,01:02:41,00:32:19,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209710,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
512,B1443,Bayu Angkusprana Sp,03:01:29,National,51,Female,92,Indonesia,00:00:40,00:16:25,00:33:20,00:36:01,01:02:21,00:32:39,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209504,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
513,A1715,Nurrohman Adiwiguna,03:01:30,National,295,Male,421,Indonesia,00:00:41,00:17:04,00:32:36,00:36:05,01:02:05,00:32:58,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209776,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
514,A1442,Hadi Wijaya Danu Saputra,03:01:30,National,296,Male,422,Indonesia,00:00:40,00:16:27,00:33:18,00:36:00,01:02:23,00:32:40,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209503,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
515,A1605,Irsyad Setiawan,03:01:31,National,297,Male,423,Indonesia,00:00:40,00:16:24,00:33:17,00:36:01,01:02:31,00:32:34,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209666,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
516,B1652,Marini Astari,03:01:31,National,52,Female,93,Indonesia,00:00:41,00:16:24,00:33:22,00:35:59,01:02:20,00:32:43,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209713,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
517,A1492,Awan Junditiawan,03:01:49,National,298,Male,424,Indonesia,00:00:32,00:12:49,00:27:36,00:31:30,01:06:10,00:43:09,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209553,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
518,C1384,Mushardi Rafiq,03:01:52,Master,115,Male,425,Indonesia,00:21:59,00:19:44,,,01:10:34,01:51:18,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209445,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
519,A1400,Dwi Santoso,03:01:59,National,299,Male,426,Indonesia,00:00:29,00:14:12,00:29:23,00:33:14,01:04:40,00:39:59,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209461,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
520,A1348,Ahnaf Said,03:02:09,National,300,Male,427,Indonesia,00:00:04,00:11:05,00:30:42,00:33:18,01:12:28,00:34:29,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209409,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
521,A1675,Ht Andreas Putra Purba,03:02:32,National,301,Male,428,Indonesia,00:02:27,00:14:46,00:33:43,00:32:55,01:00:46,00:37:53,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209736,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
522,C1115,Binyamin Tri Susanto,03:02:47,Master,116,Male,429,Indonesia,00:00:33,00:14:39,00:31:16,00:34:50,01:04:55,00:36:32,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209177,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
523,A1245,Gary Aranxa P,03:03:08,National,302,Male,430,Indonesia,00:00:51,00:14:30,00:30:17,00:32:37,01:07:07,00:37:43,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209307,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
524,A1253,Ferry Ramadhana,03:03:12,National,303,Male,431,Indonesia,00:00:30,00:16:33,00:31:37,00:31:42,01:00:58,00:41:49,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209315,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
525,D1713,Kartika Sari Dewi,03:03:47,Master,33,Female,94,Indonesia,00:00:15,00:14:05,00:30:39,00:35:27,01:05:06,00:38:12,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209774,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
526,D1358,Meri Nurbani,03:04:01,Master,34,Female,95,Indonesia,00:00:34,00:15:34,00:32:02,00:34:58,01:03:05,00:37:45,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209419,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
527,A1106,Dhimas Navaldy,03:04:32,National,304,Male,432,Indonesia,00:05:08,00:12:49,00:30:40,00:37:04,01:03:19,00:35:30,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209168,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
528,A1426,Agy,03:05:13,National,305,Male,433,Indonesia,00:00:44,00:15:12,00:30:20,00:34:59,01:04:36,00:39:20,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209487,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
529,B1621,Nora Falentina,03:05:18,National,53,Female,96,Indonesia,00:00:17,00:15:53,00:32:34,00:34:39,01:04:01,00:37:51,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209682,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
530,C1128,Harba Ario Sukha,03:05:35,Master,117,Male,434,Indonesia,00:00:36,00:13:57,00:28:47,00:33:03,01:10:56,00:38:14,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209190,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
531,C1631,Ss Kurniawan,03:06:34,Master,118,Male,435,Indonesia,00:00:36,00:16:10,00:32:59,00:34:28,01:02:07,00:40:12,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209692,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
532,A1435,Triadi Wisesa,03:06:40,National,306,Male,436,Indonesia,00:00:48,00:16:01,00:31:31,00:32:16,01:05:54,00:40:07,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209496,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
533,D1193,Sri Yuniati,03:06:46,Master,35,Female,97,Indonesia,00:00:23,00:15:51,00:32:05,00:34:42,01:05:12,00:38:30,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209255,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
534,A1078,Sarji Widiyastanto,03:06:46,National,307,Male,437,Indonesia,00:00:24,00:15:51,00:32:03,00:34:40,01:05:12,00:38:33,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209140,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
535,C1696,Sandra Maulana,03:06:46,Master,119,Male,438,Indonesia,00:00:25,00:15:50,00:32:02,00:34:42,01:05:39,00:38:05,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209757,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
536,C1495,Iwan Darmawan,03:06:50,Master,120,Male,439,Indonesia,,,,,,03:06:50,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209556,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
537,A1131,Pipit Prayogo,03:06:59,National,308,Male,440,Indonesia,00:00:24,00:14:16,00:30:25,00:34:04,01:08:01,00:39:47,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209193,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
538,D1624,Lidya Librasari,03:07:06,Master,36,Female,98,Indonesia,00:00:21,00:15:50,00:30:44,00:34:34,01:05:38,00:39:56,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209685,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
539,C1420,Hendro Prasetyawan,03:07:12,Master,121,Male,441,Indonesia,00:00:03,00:14:04,00:31:04,00:34:41,01:06:38,00:40:40,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209481,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
540,A1083,Muhammad Nurrizqi,03:07:19,National,309,Male,442,Indonesia,00:00:17,00:13:00,00:28:34,00:39:45,01:13:11,00:32:30,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209145,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
541,A1293,Ahmad Pakihadina Rahmatulloh,03:07:31,National,310,Male,443,Indonesia,00:00:37,00:16:34,00:33:20,00:34:29,01:04:21,00:38:07,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209355,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
542,A1085,Bondan Ari Wijaya,03:07:42,National,311,Male,444,Indonesia,00:00:29,00:15:59,00:32:36,00:34:52,01:05:40,00:38:03,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209147,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
543,A1217,Ahmad Hafiz Wijanarko,03:07:46,National,312,Male,445,Indonesia,00:00:21,00:15:46,00:33:54,00:34:33,01:02:30,00:40:40,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209279,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
544,A1182,Adi Agustiansyah,03:07:50,National,313,Male,446,Indonesia,00:00:20,00:15:45,00:33:53,00:34:34,01:02:30,00:40:45,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209244,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
545,C1517,Afrie Ardiansyah,03:08:05,Master,122,Male,447,Indonesia,00:00:57,00:15:52,00:32:42,00:35:10,01:04:47,00:38:34,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209578,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
546,B1049,Rizky Cynthia Putri,03:08:11,National,54,Female,99,Indonesia,00:00:20,00:15:08,00:32:48,00:35:09,01:05:21,00:39:23,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209111,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
547,A1152,Fadhlan Egsa,03:08:17,National,314,Male,448,Indonesia,,00:17:14,00:29:35,00:32:39,01:05:35,00:43:12,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209214,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
548,A1353,Ardi Sunardi,03:08:27,National,315,Male,449,Indonesia,00:13:28,00:12:53,00:28:45,00:33:29,01:02:56,00:36:55,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209414,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
549,A1133,Ahmad Zakky Ash Shidiqi,03:08:57,National,316,Male,450,Indonesia,00:00:05,00:15:47,00:34:23,00:36:18,01:03:17,00:39:04,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209195,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
550,1788,,03:09:04,Unknown,1,Unknown,1,,00:00:38,00:14:50,00:32:13,00:36:06,01:06:43,00:38:32,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-1-209849,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
