Pos,Bib No,Name,Time,Category,Cat Pos,Gender,"CP1 - KM 2,8",CP2 - KM 10,"CP3 - KM 14,7",CP4 - KM 18,Finish,race_name,race_large_logo,race_category,runner_id,race_link
65,B104,Tulus Widiyanto,01:58:15.587,Master,23,Male,00:14:06.713,00:52:13.667,01:19:23.057,01:38:43.037,01:58:15.587,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167551,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
66,A27,Rizky Kharisma,01:58:24.420,Open,28,Male,00:16:26.967,00:54:38.113,01:20:53.830,01:39:18.477,01:58:24.420,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167474,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
67,B141,Freddy Hendrawan,01:59:11.640,Master,24,Male,00:14:51.843,00:54:01.417,01:21:00.690,01:39:55.220,01:59:11.640,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167588,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
68,B235,Rudy Hantono,01:59:13.990,Master,25,Male,00:15:34.473,00:54:33.773,01:21:53.887,01:40:36.620,01:59:13.990,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167682,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
69,B348,Stevanus Hartanto,01:59:16.497,Master,26,Male,00:17:04.303,00:55:55.733,01:23:19.097,01:41:42.050,01:59:16.497,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167794,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
70,A39,Hendy Pradana Putra,01:59:28.323,Open,29,Male,00:15:38.940,00:53:34.057,01:23:03.667,01:41:43.993,01:59:28.323,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167486,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
71,A327,Haidar Fawwaz,01:59:54.850,Open,30,Male,00:15:19.887,00:53:10.377,01:20:58.920,01:41:04.220,01:59:54.850,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167773,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
72,B93,Bayu Eko Hariyadi,02:00:33.703,Master,27,Male,00:15:51.067,00:55:17.663,01:23:08.027,01:42:22.407,02:00:33.703,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167540,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
73,C76,Lilian Festina Hindra,02:00:35.113,Open,6,Female,00:15:04.183,00:54:58.947,01:23:05.347,01:42:16.847,02:00:35.113,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167523,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
74,A345,Dhoni Setiawan,02:01:03.107,Open,31,Male,00:14:25.427,00:51:29.627,01:19:43.117,01:41:14.707,02:01:03.107,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167791,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
75,B338,Mubari Mbr,02:01:04.447,Master,28,Male,00:13:45.243,00:52:46.177,01:21:27.973,01:42:13.817,02:01:04.447,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167784,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
76,B139,Mas Ahmad,02:01:30.797,Master,29,Male,00:12:50.597,00:52:09.380,01:20:55.497,01:41:43.467,02:01:30.797,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167586,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
77,B358,Benny Oktaviano,02:01:36.587,Master,30,Male,00:16:34.483,00:57:57.653,01:25:17.833,01:43:38.397,02:01:36.587,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167804,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
78,A149,Alexsandy Pranata,02:01:54.133,Open,32,Male,00:15:34.070,00:56:25.790,01:24:16.667,01:43:08.883,02:01:54.133,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167596,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
79,B296,Joko Tjahyono,02:02:29.340,Master,31,Male,00:15:26.227,00:55:53.570,01:23:31.350,01:42:31.803,02:02:29.340,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167742,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
80,A99,Fariz Rahmat Darmawan,02:02:58.587,Open,33,Male,00:15:43.913,00:55:54.053,01:23:36.730,01:42:46.280,02:02:58.587,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167546,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
81,B273,Suhendro Premono,02:03:02.130,Master,32,Male,00:16:42.787,00:56:51.243,01:25:01.507,01:44:11.680,02:03:02.130,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167719,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
82,A170,Hasbi Kunnu,02:03:12.987,Open,34,Male,00:16:56.043,00:58:06.887,01:25:49.707,01:44:39.233,02:03:12.987,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167617,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
83,B332,Yao Guojian,02:03:51.237,Master,33,Male,00:16:54.317,00:56:19.803,01:24:34.087,01:44:15.547,02:03:51.237,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167778,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
84,A257,Gerardus Maxi,02:04:04.150,Open,35,Male,00:16:42.793,00:56:43.340,01:24:10.987,01:44:33.527,02:04:04.150,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167703,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
85,B189,Stephanus Widjaja,02:04:09.640,Master,34,Male,00:14:15.660,00:54:42.347,01:23:46.097,01:44:26.777,02:04:09.640,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167636,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
86,A272,Agung Rizkiansyah,02:04:13.040,Open,36,Male,00:14:33.070,00:54:24.250,01:23:18.183,01:43:43.153,02:04:13.040,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167718,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
87,B30,Rusan Abubakar,02:04:20.157,Master,35,Male,00:17:33.853,01:00:16.817,01:27:57.867,01:46:28.413,02:04:20.157,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167477,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
88,A303,Michael Victor,02:04:38.157,Open,37,Male,00:14:18.807,00:51:25.063,01:20:01.500,01:43:04.963,02:04:38.157,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167749,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
89,B336,Koesnin Nin,02:04:59.277,Master,36,Male,00:14:48.253,00:55:06.017,01:24:45.767,01:45:04.767,02:04:59.277,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167782,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
90,B197,Joko Triyanto,02:05:13.013,Master,37,Male,00:14:49.697,00:54:02.697,01:22:35.140,01:43:38.980,02:05:13.013,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167644,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
91,B199,Roy Kaware,02:05:34.973,Master,38,Male,00:17:33.737,01:00:08.637,01:27:55.280,01:46:34.873,02:05:34.973,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167646,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
92,D75,Istimu Farida,02:05:55.787,Master,5,Female,00:14:02.443,00:52:43.100,01:23:04.593,01:45:01.043,02:05:55.787,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167522,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
93,B249,Hari Wiyanyo,02:06:20.710,Master,39,Male,00:15:46.887,00:56:39.273,01:25:55.757,01:46:07.187,02:06:20.710,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167695,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
94,B89,Edy Lim,02:06:24.297,Master,40,Male,00:15:23.137,00:55:32.277,01:25:37.333,01:46:17.583,02:06:24.297,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167536,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
95,A53,Faizal Abadi,02:06:33.147,Open,38,Male,00:18:36.567,01:01:23.137,01:28:50.687,01:47:52.190,02:06:33.147,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167500,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
96,D13,Rini Risdiyanto,02:06:44.213,Master,6,Female,00:16:18.410,00:58:08.997,01:27:41.633,01:47:37.297,02:06:44.213,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167460,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
97,A342,Ageng Satrio Prabowo,02:08:08.493,Open,39,Male,00:14:17.690,00:53:16.877,01:21:20.440,01:42:54.367,02:08:08.493,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167788,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
98,B347,Rendy Saroso,02:08:21.650,Master,41,Male,00:18:09.937,00:59:45.053,01:28:51.693,01:48:44.440,02:08:21.650,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167793,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
99,A157,Hendrika Buana Yudha W,02:09:30.673,Open,40,Male,00:17:15.867,00:58:01.533,01:27:02.327,01:47:48.837,02:09:30.673,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167604,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
100,B100,Chandra Wirawan,02:10:07.057,Master,42,Male,00:15:42.137,00:57:26.250,01:28:49.833,01:50:19.747,02:10:07.057,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-1-167547,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
