Pos,Race No,Name,Time,Gender,Gen Pos,Country,race_name,race_large_logo,race_category,runner_id,race_link
165,1288,Juatini Juatini,01:37:34,Female,25,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91673,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
166,1115,Octo Zaenul Ahmad,01:37:36,Male,141,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91500,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
167,1291,Dwi Cahyono,01:37:52,Male,142,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91676,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
168,1077,Mochammad Sofii,01:37:54,Male,143,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91462,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
169,1030,Kim Doeve,01:38:04,Female,26,Netherlands,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91415,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
170,838,Ahmad Sukari,01:38:08,Male,144,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91223,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
171,881,Azzam Habibullah,01:38:10,Male,145,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91266,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
172,1306,Ika Karimun,01:38:10,Female,27,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91691,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
173,1313,Narendra Makes,01:38:11,Male,146,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91698,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
174,1007,Jack Kennedy,01:38:19,Male,147,Singapore,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91392,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
175,974,Hardi Priadi,01:38:21,Male,148,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91359,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
176,1265,Donny Kol,01:38:22,Male,149,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91650,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
177,1085,Muammmar Anas Alesandro,01:38:34,Male,150,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91470,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
178,1104,Naomi Ishikawa,01:38:36,Female,28,United States,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91489,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
179,1040,Lejar Defi Irwanto,01:38:51,Male,151,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91425,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
180,998,Indah Widayanti,01:38:53,Female,29,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91383,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
181,1167,See Hoi FreddyYeong,01:39:33,Male,152,Malaysia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91552,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
182,1156,Rudi Yanto,01:39:37,Male,153,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91541,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
183,1260,Susilowati Notoadiharjo,01:39:43,Female,30,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91645,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
184,1037,Kurnia Tri S,01:39:46,Male,154,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91422,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
185,1035,Kudori,01:39:56,Male,155,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91420,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
186,1150,Risma Jesni,01:40:00,Female,31,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91535,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
187,964,G Cahyawan,01:40:00,Male,156,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91349,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
188,1305,Heru Herlambang,01:40:28,Male,157,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91690,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
189,890,Bayu Yulianto,01:40:43,Male,158,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91275,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
190,989,Hono Slamet,01:40:44,Male,159,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91374,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
191,839,Ahmad Zendehrud Munthe,01:40:47,Male,160,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91224,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
192,1259,Teofilus Novianta,01:40:59,Male,161,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91644,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
193,1151,Risya Kharisma Ashari,01:41:09,Male,162,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91536,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
194,987,Herliyah,01:41:10,Female,32,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91372,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
195,1091,Muhammad Aris,01:41:17,Male,163,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91476,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
196,820,Afif Disya,01:41:18,Male,164,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91205,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
197,922,Dian Larasari,01:41:20,Female,33,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91307,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
198,867,Ardiansyah Ardiansyah,01:41:26,Male,165,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91252,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
199,1057,Lyvia Vanessia,01:41:30,Female,34,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91442,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
200,1073,Melvin Tan,01:41:30,Male,166,Singapore,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91458,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
