Pos,Race No,Name,Time,Net Time,Category,Cat Pos,Gender,Gen Pos,Country,Finish,race_name,race_large_logo,race_category,runner_id,race_link
511,10683,Wahid Basir,06:48:51,06:47:06,ALL AGES,440,Male,440,,06:48:51,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67482,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
512,10245,Sarli P Pasaribu,06:48:59,06:48:00,ALL AGES,441,Male,441,,06:48:59,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67044,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
513,10821,Sopiyan Sauri,06:49:01,06:47:14,ALL AGES,442,Male,442,,06:49:01,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67620,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
514,10228,Agus Sugianto,06:49:20,06:48:41,ALL AGES,443,Male,443,,06:49:20,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67027,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
515,10643,Ikbal Danu Setiawan,06:49:32,06:48:44,ALL AGES,444,Male,444,,06:49:32,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67442,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
516,10396,Ferentino Purba,06:49:32,06:48:42,ALL AGES,445,Male,445,,06:49:32,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67195,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
517,10696,Rudy Andriyana,06:49:33,06:47:20,ALL AGES,446,Male,446,,06:49:33,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67495,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
518,10409,Nanda Prawira Wicaksono,06:49:33,06:48:51,ALL AGES,447,Male,447,,06:49:33,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67208,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
519,10677,Susanto,06:49:46,06:49:11,ALL AGES,448,Male,448,,06:49:46,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67476,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
520,10653,Rusdi Rizal,06:49:49,06:47:48,ALL AGES,449,Male,449,,06:49:49,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67452,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
521,10132,Januardi,06:49:55,06:48:46,ALL AGES,450,Male,450,,06:49:55,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-66931,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
522,10646,Laurencius H Simanjuntak,06:50:09,06:49:11,ALL AGES,451,Male,451,,06:50:09,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67445,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
523,10243,Suratnoo,06:50:12,06:49:15,ALL AGES,452,Male,452,,06:50:12,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67042,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
524,10853,Gulam Khumaini,06:50:38,06:48:50,ALL AGES,453,Male,453,,06:50:38,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67652,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
525,10525,Teddy Tan,06:50:45,06:48:16,ALL AGES,454,Male,454,,06:50:45,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67324,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
526,10359,Azman Mahri,06:50:59,06:49:40,ALL AGES,455,Male,455,,06:50:59,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67158,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
527,10859,Johnsen Jordan Nicolaas Ii,06:50:59,06:49:14,ALL AGES,456,Male,456,,06:50:59,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67658,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
528,10348,Minto Wijaya,06:51:06,06:50:16,ALL AGES,457,Male,457,,06:51:06,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67147,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
529,10785,Anggun Pribadi,06:51:11,06:51:11,ALL AGES,458,Male,458,,06:51:11,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67584,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
530,10647,Idris,06:51:12,06:49:31,ALL AGES,459,Male,459,,06:51:12,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67446,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
531,10182,Muhamad Su Ud Saputra,06:51:21,06:49:07,ALL AGES,460,Male,460,,06:51:21,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-66981,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
532,10073,Evri Retno Utari,06:51:25,06:50:25,ALL AGES,72,Female,72,,06:51:25,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-66872,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
533,10236,Xaveria Poppy Jatipai,06:51:28,06:49:55,ALL AGES,73,Female,73,,06:51:28,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67035,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
534,10016,Maryo Hasudungan Silalahi,06:51:40,06:50:55,ALL AGES,461,Male,461,,06:51:40,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-66815,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
535,10825,Muchamad Eko Cahyono,06:51:51,06:50:01,ALL AGES,462,Male,462,,06:51:51,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67624,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
536,10083,Virnandi,06:51:51,06:50:04,ALL AGES,463,Male,463,,06:51:51,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-66882,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
537,10794,Chan Tsui Nin Nancy,06:52:13,06:51:36,ALL AGES,74,Female,74,,06:52:13,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67593,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
538,10142,Seno Aribowo,06:52:25,06:50:58,ALL AGES,464,Male,464,,06:52:25,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-66941,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
539,10637,Abdi Jaya Negara,06:52:40,06:51:53,ALL AGES,465,Male,465,,06:52:40,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67436,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
540,10057,Sherly Eddy Sartono,06:52:56,06:52:20,ALL AGES,75,Female,75,,06:52:56,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-66856,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
541,10451,Eko Suhardianto,06:53:18,06:53:04,ALL AGES,466,Male,466,,06:53:18,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67250,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
542,10587,Dede Abdullah,06:53:21,06:52:31,ALL AGES,467,Male,467,,06:53:21,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67386,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
543,10082,Endiyan Rakhmanda,06:53:21,06:51:36,ALL AGES,468,Male,468,,06:53:21,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-66881,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
544,10831,Jeffrie Tan,06:53:22,06:50:57,ALL AGES,469,Male,469,,06:53:22,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67630,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
545,10265,Vivi Ali,06:53:22,06:50:57,ALL AGES,76,Female,76,,06:53:22,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67064,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
546,10035,Mohd Hairul Hafizul,06:53:45,06:52:43,ALL AGES,470,Male,470,,06:53:45,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-66834,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
547,10580,Dani Suryawan,06:53:48,06:51:53,ALL AGES,471,Male,471,,06:53:48,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67379,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
548,10682,Bismarck Joel Laihad,06:53:54,06:51:54,ALL AGES,472,Male,472,,06:53:54,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67481,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
549,10509,Raden Mas Andriyono,06:53:56,06:52:52,ALL AGES,473,Male,473,,06:53:56,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67308,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
550,10854,Renol Hamonangan Simatupang,06:53:57,06:52:46,ALL AGES,474,Male,474,,06:53:57,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67653,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
