Pos,Race No,Name,Time,Gender,Gen Pos,"CP1 - KM 3,85",Finish,race_name,race_large_logo,race_category,runner_id,race_link
69,2540,ALEXANDER,00:59:49,Male,69,00:29:41,00:29:50,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,KOM 40-44,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-3-185568,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
70,2582,VERY SUSANTO SULISTYO,01:00:00,Male,70,00:30:31,00:29:20,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,KOM 40-44,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-3-185609,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
71,2555,FANI DHUHA,01:00:06,Male,71,00:30:51,00:29:04,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,KOM 40-44,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-3-185583,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
72,2561,SURYA ADHI FAMA,01:00:20,Male,72,00:31:08,00:28:55,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,KOM 40-44,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-3-185588,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
73,2538,DAVID WAHYU,01:02:00,Male,73,00:29:27,00:32:17,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,KOM 40-44,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-3-185566,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
74,2591,JODY ANDRIES KOSASIH,01:02:25,Male,74,00:35:22,00:26:47,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,KOM 40-44,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-3-185618,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
75,2530,MUCHAMAT FATCHURAHMAN,01:02:45,Male,75,00:33:45,00:28:52,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,KOM 40-44,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-3-185558,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
76,2589,HARIS SOEKANDAR T,01:03:47,Male,76,00:35:25,00:28:01,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,KOM 40-44,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-3-185616,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
77,2515,SUKARNO S,01:04:34,Male,77,00:37:03,00:27:25,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,KOM 40-44,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-3-185543,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
78,2612,CHRISTIAN MULJONO,01:04:43,Male,78,00:37:46,00:26:36,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,KOM 40-44,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-3-185639,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
79,2602,JEMMY JAPARDANA,01:05:20,Male,79,00:33:51,00:31:07,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,KOM 40-44,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-3-185629,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
80,2520,AGUNG KURNIAWAN,01:05:31,Male,80,00:33:34,00:31:44,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,KOM 40-44,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-3-185548,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
81,2565,LEON,01:07:07,Male,81,00:32:03,00:34:44,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,KOM 40-44,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-3-185592,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
82,2592,SUTIKNO,01:08:26,Male,82,00:31:05,00:34:36,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,KOM 40-44,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-3-185619,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
83,2568,HENDY ANDRIAS S,01:10:19,Male,83,00:39:05,00:30:54,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,KOM 40-44,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-3-185595,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
84,2532,KODRATUL SAFTI,01:10:25,Male,84,00:37:39,00:32:41,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,KOM 40-44,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-3-185560,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
85,2550,VINDRANORI D,01:13:50,Male,85,00:36:18,00:37:28,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,KOM 40-44,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-3-185578,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
86,2588,FERDIAN LOMANTO,01:15:18,Male,86,00:42:31,00:32:33,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,KOM 40-44,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-3-185615,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
87,2584,BORIS LATHERITO LETHE,01:17:55,Male,87,00:44:59,00:32:35,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,KOM 40-44,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-3-185611,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
88,2562,BAYU ASMORO,01:19:17,Male,88,00:58:01,00:32:28,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,KOM 40-44,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-3-185589,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
89,2514,ILMAN FACHRIAN,01:23:20,Male,89,00:57:13,00:25:54,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,KOM 40-44,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-3-185542,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
90,2576,RINALDI ARDIANSYAH,01:29:57,Male,90,01:00:40,00:29:07,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,KOM 40-44,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-3-185603,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
91,2585,OEY HERYADI,01:33:10,Male,91,01:15:15,00:17:34,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,KOM 40-44,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-3-185612,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
92,2583,ROBBY AGUSTINUS,01:35:42,Male,92,01:01:03,00:34:31,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,KOM 40-44,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-3-185610,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
93,2593,FERRY KURNIAWAN,01:39:29,Male,93,01:09:14,00:28:43,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,KOM 40-44,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-3-185620,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
94,2599,VIVO ADDIO SUKAYAMO,01:39:30,Male,94,01:10:33,00:28:43,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,KOM 40-44,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-3-185626,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
95,2595,SETIYANTO,01:44:33,Male,95,01:08:01,00:34:15,Antangin Tour De Ambarrukmo,https://images.racetec.net/results/racelogo/19723/19723_138.jpg,KOM 40-44,http://results.scorenow.co.id/myresults.aspx?uid=19723-138-3-185622,http://results.scorenow.co.id/results.aspx?CId=19723&RId=138
