Pos,Bib No,Name,Time,KM5.09,Finish,race_name,race_large_logo,race_category,runner_id,race_link
436,1749,Yurika Widyarosa,01:34:09.180,00:43:41.933,00:50:14.180,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-167175,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
437,1582,Senoretta Ernanto,01:34:09.543,00:44:48.867,00:49:03.850,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-167008,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
438,1365,Wulan Anindya,01:34:10.367,00:43:57.450,00:49:34.447,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166791,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
439,1178,Surya Dewi Trisnawati,01:34:12.430,00:43:59.593,00:49:42.620,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166604,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
440,1759,Jessica Soekidi,01:34:13.137,00:41:57.457,00:52:10.797,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-167185,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
441,1265,Ranti Oktaviana,01:34:18.917,00:44:07.087,00:49:35.350,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166691,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
442,1280,Putri Kartiani,01:34:19.797,00:42:43.130,00:50:59.807,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166706,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
443,1416,Vina Taufiq,01:34:20.860,00:44:38.970,00:49:27.403,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166842,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
444,1606,Cinita Dewi Mayakatri,01:34:29.690,00:43:26.317,00:50:12.173,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-167032,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
445,1585,Michellia Olga,01:34:38.883,00:45:07.103,00:49:25.080,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-167011,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
446,1057,Dama Restumerediani,01:34:44.780,00:43:28.747,00:50:44.703,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166483,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
447,1080,Firdha Rizana Putri,01:34:45.740,00:44:49.243,00:49:32.487,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166506,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
448,1480,Nabilavega,01:34:52.073,00:43:04.640,00:50:45.447,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166906,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
449,1337,Dini Marita,01:34:56.383,00:43:54.097,00:50:38.800,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166763,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
450,1004,Mufida Putri,01:35:03.687,00:45:18.527,00:48:39.073,AIA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_127.jpg,AIA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-127-1-166430,http://results.scorenow.co.id/results.aspx?CId=19723&RId=127
