Pos,Race No,Name,Time,Gender,Gen Pos,Country,race_name,race_large_logo,race_category,runner_id,race_link
15,642,Takafumi Yamada,02:31:13,Male,15,Japan,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-91097,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
16,486,Jefrey Christ Adistian Sinarta,02:33:21,Male,16,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-90941,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
17,568,Nickolas Ardian Selawinata,02:33:21,Male,17,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-91023,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
18,629,Siswo Puji Atmoko,02:35:21,Male,18,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-91084,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
19,704,Mariyanto Mariyanto,02:35:54,Male,19,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-91159,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
20,417,Eric Nerlinger,02:36:18,Male,20,Germany,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-90872,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
21,630,Soma Tatematsu,02:36:25,Male,21,Japan,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-91085,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
22,515,M Arif Al Asyari,02:37:00,Male,22,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-90970,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
23,440,Frengki Yogi Chorniyawan,02:37:01,Male,23,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-90895,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
24,448,HAENGOHK KWAK,02:37:36,Male,24,Korea,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-90903,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
25,327,Andang Pamungkas,02:38:20,Male,25,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-90782,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
26,332,Angga Ardi,02:38:51,Male,26,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-90787,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
27,497,Jordi Maluquer De Motes,02:39:34,Male,27,Spain,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-90952,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
28,634,Sugeng Santoso,02:41:26,Male,28,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-91089,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
29,661,Wira Sanjaya,02:43:13,Male,29,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-91116,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
30,636,Sugiharto Tjahjono,02:46:04,Male,30,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-91091,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
31,652,Tommy Chandra,02:46:04,Male,31,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-91107,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
32,508,Laura Dagoneau Landry,02:46:17,Female,1,France,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-90963,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
33,580,Ony Pradana,02:48:09,Male,32,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-91035,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
34,623,Siew Boon Phoon,02:48:11,Male,33,Singapore,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-91078,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
35,409,Edwin Joharta,02:48:46,Male,34,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-90864,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
36,310,Adip Tunggul Wicaksono,02:49:34,Male,35,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-90765,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
37,700,Luqman Hakim,02:49:42,Male,36,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-91155,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
38,533,Minh Nguyen,02:50:11,Female,2,Switzerland,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-90988,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
39,345,Asen Asen,02:52:22,Male,37,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-90800,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
40,644,Teik Yen Ko,02:52:52,Male,38,Malaysia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-91099,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
41,348,Bambang Pujo Semedi,02:55:26,Male,39,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-90803,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
42,707,Suhanto Suhanto,02:55:32,Male,40,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-91162,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
43,691,Adil Yunus,02:55:37,Male,41,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-91146,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
44,459,Hendri Kumarga,02:55:39,Male,42,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-90914,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
45,540,Mohamad Hafiz Syane,02:55:47,Male,43,Singapore,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-90995,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
46,664,Xavier Wenger,02:56:01,Male,44,France,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-91119,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
47,493,John Herzog,02:56:06,Male,45,United States,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-90948,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
48,530,Maulana Fikri,02:56:45,Male,46,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-90985,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
49,599,Rizky Kusumo,02:57:26,Male,47,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-91054,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
50,320,Alexander Pestana,02:58:40,Male,48,Portugal,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-2-90775,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
