Pos,Bib No,Name,Time,Category,Gender,Gen Pos,Country,Start,Checkpoint 1 Km 4,Pace,Checkpoint 2 Km 8,Pace,Finish,Pace,race_name,race_large_logo,race_category,runner_id,race_link
217,1570,Maria perdana ardyanthy,01:20:43,Overall,Female,217,Indonesia,00:00:13,00:31:40,7:55,00:32:04,4:00,00:16:44,1:40,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-222301,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
218,1264,maudyliana putri,01:20:47,Overall,Female,218,Indonesia,00:00:25,00:30:09,7:32,00:33:29,4:11,00:16:42,1:40,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-221995,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
219,1352,Muhtia Mahderina Cahyani,01:20:51,Overall,Female,219,Indonesia,00:00:19,00:30:49,7:42,00:33:01,4:07,00:16:40,1:40,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-222083,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
220,1205,Siany Marlina,01:20:52,Overall,Female,220,Indonesia,00:00:55,00:31:00,7:45,00:32:36,4:04,00:16:20,1:38,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-221936,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
221,1051,Auliya Yudia Yasyfin,01:20:52,Overall,Female,221,Indonesia,00:00:15,00:32:41,8:10,00:33:56,4:14,00:13:59,1:23,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-221782,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
222,1168,Atika Kusumaningtyas,01:20:54,Overall,Female,222,Indonesia,00:00:14,00:30:35,7:38,00:32:35,4:04,00:17:30,1:45,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-221899,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
223,1397,Hanna Bella,01:20:56,Overall,Female,223,Indonesia,00:00:26,00:34:37,8:39,00:31:30,3:56,00:14:22,1:26,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-222128,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
224,1586,Danella Tertia,01:20:56,Overall,Female,224,Indonesia,00:00:22,00:32:55,8:13,00:31:48,3:58,00:15:49,1:34,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-222317,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
225,1050,Tika Tatum,01:21:05,Overall,Female,225,Indonesia,00:00:27,00:31:19,7:49,00:32:39,4:04,00:16:38,1:39,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-221781,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
226,1224,Anita Budiprianti,01:21:07,Overall,Female,226,Indonesia,00:00:40,00:31:14,7:48,00:33:07,4:08,00:16:04,1:36,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-221955,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
227,1131,Cece Tuarissa,01:21:15,Overall,Female,227,Indonesia,00:00:13,00:31:36,7:54,00:32:35,4:04,00:16:49,1:40,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-221862,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
228,1349,Dinda Andriandita,01:21:16,Overall,Female,228,Indonesia,00:00:39,00:33:24,8:21,00:31:46,3:58,00:15:25,1:32,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-222080,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
229,1222,Annika Dacya,01:21:17,Overall,Female,229,Indonesia,00:00:45,00:31:01,7:45,00:32:13,4:01,00:17:17,1:43,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-221953,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
230,1537,Esti Ariati,01:21:22,Overall,Female,230,Indonesia,00:00:16,00:32:15,8:03,00:33:11,4:08,00:15:38,1:33,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-222268,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
231,1240,Christie Afriani,01:21:26,Overall,Female,231,Indonesia,00:00:10,00:31:52,7:58,00:33:26,4:10,00:15:55,1:35,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-221971,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
232,1539,Renata Syorindah Aprillia,01:21:33,Overall,Female,232,Indonesia,00:00:40,00:31:17,7:49,00:32:57,4:07,00:16:38,1:39,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-222270,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
233,1244,Dhania Yasmin,01:21:42,Overall,Female,233,Indonesia,00:00:46,00:31:04,7:46,00:33:55,4:14,00:15:56,1:35,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-221975,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
234,1453,Dewitara Mutiara Sorey,01:21:44,Overall,Female,234,Indonesia,00:00:42,00:33:20,8:20,00:32:00,4:00,00:15:40,1:34,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-222184,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
235,1214,Nurma sara Maulida,01:21:45,Overall,Female,235,Indonesia,00:01:06,00:31:17,7:49,00:33:32,4:11,00:15:49,1:34,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-221945,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
236,1174,waliyanti yeenti,01:21:47,Overall,Female,236,Indonesia,00:00:46,00:30:17,7:34,00:33:52,4:14,00:16:51,1:41,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-221905,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
237,1724,DYNDA PRAMEDIA,01:21:50,Overall,Female,237,Indonesia,00:00:50,00:33:24,8:21,00:32:07,4:00,00:15:27,1:32,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-222455,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
238,1208,CITRA PERTIWI,01:22:00,Overall,Female,238,Indonesia,00:00:17,00:31:40,7:55,00:33:46,4:13,00:16:15,1:37,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-221939,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
239,1604,Trianzani Sulshi,01:22:01,Overall,Female,239,Indonesia,00:00:23,00:31:10,7:47,00:33:35,4:12,00:16:52,1:41,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-222335,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
240,1021,Noviani Dwi Rachmawati,01:22:05,Overall,Female,240,Indonesia,00:00:14,00:31:34,7:53,00:33:32,4:11,00:16:44,1:40,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-221752,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
241,1042,Novi Handayani,01:22:21,Overall,Female,241,Indonesia,00:00:10,00:31:44,7:56,00:33:20,4:10,00:17:07,1:42,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-221773,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
242,1184,Natasha Aimee Santoso,01:22:22,Overall,Female,242,Indonesia,00:00:41,00:31:01,7:45,00:34:27,4:18,00:16:11,1:37,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-221915,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
243,1356,Fiera Chandisa Rachman,01:22:22,Overall,Female,243,Indonesia,00:00:43,00:33:22,8:20,00:32:30,4:03,00:15:46,1:34,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-222087,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
244,1098,alfeya valrina,01:22:24,Overall,Female,244,Indonesia,00:00:29,00:31:24,7:51,00:34:18,4:17,00:16:11,1:37,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-221829,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
245,1593,Dzun Nurain,01:22:30,Overall,Female,245,Indonesia,00:01:12,00:30:16,7:34,00:33:33,4:11,00:17:29,1:44,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-222324,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
246,1101,Pradnya Anindya Gharini,01:22:36,Overall,Female,246,Indonesia,00:01:13,00:32:11,8:02,00:33:08,4:08,00:16:03,1:36,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-221832,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
247,1610,Risma Fadillah,01:22:43,Overall,Female,247,Indonesia,00:00:57,00:31:03,7:45,00:34:26,4:18,00:16:15,1:37,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-222341,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
248,1622,Melby Anindya,01:22:43,Overall,Female,248,Indonesia,00:00:55,00:32:24,8:06,00:34:52,4:21,00:14:30,1:27,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-222353,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
249,1249,Sarastuti Listyaningrum,01:22:46,Overall,Female,249,Indonesia,00:00:35,00:31:33,7:53,00:33:48,4:13,00:16:48,1:40,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-221980,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
250,1270,Annisa Radyani,01:22:54,Overall,Female,250,Indonesia,00:00:48,00:30:57,7:44,00:34:24,4:18,00:16:44,1:40,AIA Vitality Womens 10K 2024,https://images.racetec.net/results/racelogo/19723/19723_162.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-162-1-222001,http://results.scorenow.co.id/results.aspx?CId=19723&RId=162
