Fav,Pos,Bib No,Share,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Start,CP 1 - Km 4,CP 2 - Km 8,Finish,race_name,race_large_logo,race_category,runner_id,race_link
,11,M2271,,Arif Hifayatullah,00:33:44,Top 10 National Winners,7,Male,11,Indonesia,00:00:01,00:13:11,00:13:54,00:06:37,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215513,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,12,M1407,,Muhammad Ady Saputra,00:33:46,Top 10 National Winners,8,Male,12,Indonesia,00:00:01,00:12:57,00:13:54,00:06:52,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-214649,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,13,M1490,,Nugroho,00:33:51,Top 10 National Winners,9,Male,13,Indonesia,00:00:01,00:12:58,00:13:57,00:06:53,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-214732,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,14,M2350,,Fadhil Aulia Mufti,00:33:56,Top 10 National Winners,10,Male,14,Indonesia,00:00:01,00:12:50,00:14:16,00:06:48,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215592,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,15,M2028,,Tio Sifa Fahrizal,00:34:35,National,1,Male,15,Indonesia,00:00:02,00:13:10,00:14:14,00:07:08,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215270,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,16,M2097,,Muhammad Ar Daniswara B,00:34:36,National,2,Male,16,Indonesia,00:00:01,00:12:58,00:14:11,00:07:24,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215339,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,17,F3040,,Lucy Nthenya Ndambuki,00:34:55,Top 3 Open Winners,1,Female,1,Kenya,00:00:00,00:13:11,00:14:22,00:07:20,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-216282,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,18,M2582,,Muhammad Ferdiansyah,00:35:21,National,3,Male,17,Indonesia,00:00:02,00:13:23,00:14:38,00:07:17,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215824,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,19,F3041,,Ziporah Wanjiru Kingori,00:35:57,Top 3 Open Winners,2,Female,2,Kenya,00:00:01,00:13:34,00:14:52,00:07:27,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-216283,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,20,M2793,,Okiariski,00:36:08,National,4,Male,18,Indonesia,00:00:01,00:13:50,00:14:49,00:07:27,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-216035,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,21,M1504,,Rizky Aditya Arifin,00:36:47,National,5,Male,19,Indonesia,00:00:02,00:14:31,00:14:51,00:07:22,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-214746,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,22,M2549,,Bambang Oktovianus Arwanto,00:36:49,Master,1,Male,20,Indonesia,00:00:01,00:14:01,00:15:21,00:07:24,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215791,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,23,F2990,,Novia Nur Nirwani,00:37:08,Top 3 Open Winners,3,Female,3,Indonesia,00:00:01,00:14:27,00:15:24,00:07:16,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-216232,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,24,M2600,,Muhammad Ependi,00:38:10,National,6,Male,21,Indonesia,00:00:02,00:14:49,00:16:00,00:07:18,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215842,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,25,M2511,,Avi Viqi Fatwa,00:38:15,National,7,Male,22,Indonesia,00:00:01,00:14:27,00:15:53,00:07:53,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215753,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,26,M2792,,Aditya Madya Pamungkas,00:39:01,National,8,Male,23,Indonesia,00:00:01,00:14:45,00:16:12,00:08:02,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-216034,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,27,M2697,,Narman,00:39:01,National,9,Male,24,Indonesia,00:00:01,00:12:57,00:15:40,00:10:21,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215939,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,28,M2802,,Abdul Rosid,00:39:24,National,10,Male,25,Indonesia,00:00:01,00:14:57,00:16:28,00:07:56,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-216044,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,29,M1471,,Anthony Heri Purwanto,00:39:44,National,11,Male,26,Indonesia,00:00:02,00:15:27,00:16:09,00:08:04,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-214713,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,30,M2790,,Johan Permana,00:39:46,National,12,Male,27,Indonesia,00:00:01,00:15:44,00:16:03,00:07:57,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-216032,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,31,M2123,,Budi Cahyono,00:40:16,Master,2,Male,28,Indonesia,00:00:01,00:15:36,00:16:17,00:08:20,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215365,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,32,M2387,,Rosid,00:40:43,National,13,Male,29,Indonesia,00:00:02,00:15:44,00:16:42,00:08:13,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215629,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,33,M2437,,Rusmin,00:40:53,Master,3,Male,30,Indonesia,00:00:02,00:15:40,00:16:42,00:08:27,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215679,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,34,F2758,,Pretty Sihite,00:40:59,Top 10 National Winners,1,Female,4,Indonesia,00:00:02,00:15:54,00:17:16,00:07:45,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-216000,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,35,F1832,,Asnida Aras,00:41:01,Top 10 National Winners,2,Female,5,Indonesia,00:00:01,00:15:53,00:17:15,00:07:51,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215074,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,36,F2141,,Fitri,00:41:16,Top 10 National Winners,3,Female,6,Indonesia,00:00:02,00:15:54,00:17:13,00:08:06,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215383,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,37,F1360,,Anjasari Dewi,00:41:25,Top 10 National Winners,4,Female,7,Indonesia,00:00:01,00:15:54,00:17:14,00:08:14,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-214602,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,38,M1679,,Sopiyan,00:41:32,Master,4,Male,31,Indonesia,00:00:01,00:15:41,00:17:13,00:08:36,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-214921,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,39,F2107,,Sharfina Sheila Rosada,00:41:50,Top 10 National Winners,5,Female,8,Indonesia,00:00:00,00:16:10,00:17:16,00:08:22,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215349,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,40,F2111,,Bektiningsih Primadianfitri,00:42:06,Top 10 National Winners,6,Female,9,Indonesia,00:00:01,00:15:54,00:17:22,00:08:47,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215353,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,41,M1011,,Kevin Timotius Jasin,00:42:30,National,14,Male,32,Indonesia,00:00:02,00:16:19,00:17:37,00:08:31,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-214253,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,42,F1639,,Mila Karmila,00:42:42,Top 10 National Winners,7,Female,10,Indonesia,00:00:01,00:15:57,00:17:34,00:09:09,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-214881,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,43,M2797,,I Gst Pt Reyhananda Pramudita,00:43:13,National,15,Male,33,Indonesia,00:00:01,00:16:07,00:18:07,00:08:57,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-216039,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,44,F2244,,Novita Andriyani,00:43:17,Top 10 National Winners,8,Female,11,Indonesia,00:00:01,00:16:32,00:17:41,00:09:01,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215486,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,45,M2377,,Mifta Khudin,00:43:54,National,16,Male,34,Indonesia,00:00:01,00:16:57,00:18:10,00:08:44,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215619,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,46,F2744,,Risa Wijayanti,00:43:58,Top 10 National Winners,9,Female,12,Indonesia,00:00:01,00:16:39,00:18:09,00:09:07,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215986,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,47,M2156,,Qusnul Syamsudin Dwi S,00:43:59,National,17,Male,35,Indonesia,00:00:08,00:16:38,00:18:26,00:08:45,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215398,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,48,M1683,,Maulana Aditya,00:44:06,National,18,Male,36,Indonesia,00:00:05,00:18:02,00:17:44,00:08:12,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-214925,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,49,M1482,,Dede Ari Prabowo,00:44:10,National,19,Male,37,Indonesia,00:00:01,00:17:01,00:18:08,00:08:59,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-214724,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,50,M1430,,Peter Kolbert Hutapea,00:44:16,National,20,Male,38,Indonesia,00:00:01,00:16:43,00:18:20,00:09:10,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-214672,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
